Match_ID,Season,Date,Team1,Team2,Toss_Winner,Toss_Decision,result,DL_Method,Winner,Win_By_Runs,Win_By_Wicket,Man_Of_The_Match,Venue,Umpire1,Umpire2,Umpire3,Total_Balls,Team1_Strength,Team2_Strength,Team1_Strength,Team2_Strength
519,2015,5/17/15,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,no result,0,,,,,M Chinnaswamy Stadium,HDPK Dharmasena,K Srinivasan,,130,335.7,352.625,25.431818181818183,21.37121212121212
520,2008,5/19/08,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,5.0,SP Goswami,M Chinnaswamy Stadium,SJ Davis,GA Pratapkumar,,236,318.125,296.8,18.178571428571427,21.823529411764707
521,2012,5/20/12,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Normal,0,Deccan Chargers,9.0,,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",S Ravi,SJA Taufel,,247,211.0,245.85714285714286,46.15625,26.075757575757574
522,2014,4/21/14,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,93.0,,SK Raina,Sheikh Zayed Stadium,RK Illingworth,C Shamshuddin,,219,924.0,558.25,97.26315789473684,44.66
523,2009,4/18/09,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Normal,0,Royal Challengers Bangalore,75.0,,R Dravid,Newlands,BR Doctrove,RB Tiffin,,221,1425.5,1145.0,64.79545454545455,60.26315789473684
524,2010,3/14/10,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,7.0,MK Tiwary,Eden Gardens,HDPK Dharmasena,AM Saheba,,243,1222.5,1711.0,1222.5,1711.0
525,2012,4/19/12,Delhi Daredevils,Deccan Chargers,Deccan Chargers,bat,Normal,0,Delhi Daredevils,,5.0,KP Pietersen,Feroz Shah Kotla,BF Bowden,SK Tarapore,,245,793.75,738.5,72.1590909090909,164.11111111111111
526,2013,5/1/13,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Normal,0,Sunrisers Hyderabad,,7.0,I Sharma,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,S Asnani,,236,470.875,371.0833333333333,60.75806451612903,39.75892857142857
527,2014,4/18/14,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,4.0,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,244,1501.5,1379.5,166.83333333333334,68.975
528,2009,4/26/09,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,Normal,0,Delhi Daredevils,,6.0,TM Dilshan,St George's Park,S Asnani,BG Jerling,,246,285.1,83.0,36.55128205128205,5.03030303030303
529,2012,4/24/12,Pune Warriors India,Delhi Daredevils,Pune Warriors India,bat,Normal,0,Delhi Daredevils,,8.0,V Sehwag,Subrata Roy Sahara Stadium,S Ravi,RJ Tucker,,218,606.75,793.75,173.35714285714286,51.20967741935484
530,2009,5/2/09,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,Normal,0,Rajasthan Royals,,3.0,YK Pathan,St George's Park,S Asnani,BG Jerling,,246,214.75,127.22222222222223,55.41935483870968,20.446428571428573
531,2015,5/14/15,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Mumbai Indians,5.0,,HH Pandya,Wankhede Stadium,RK Illingworth,VA Kulkarni,,256,324.8333333333333,296.7,34.19298245614035,25.57758620689655
532,2017,5/1/17,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Normal,0,Mumbai Indians,,5.0,RG Sharma,Wankhede Stadium,AK Chaudhary,CB Gaffaney,,245,298.3333333333333,188.91666666666666,38.91304347826087,24.117021276595743
533,2010,4/10/10,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,7.0,R Vinay Kumar,M Chinnaswamy Stadium,K Hariharan,DJ Harper,,232,342.2,203.75,285.1666666666667,174.64285714285714
534,2012,5/9/12,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,9.0,CH Gayle,Wankhede Stadium,BF Bowden,VA Kulkarni,,233,219.75,215.125,19.977272727272727,21.246913580246915
535,2016,4/20/16,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Normal,0,Mumbai Indians,,6.0,RG Sharma,Wankhede Stadium,AK Chaudhary,CK Nandan,,237,768.5,1876.0,61.48,78.16666666666667
536,2014,4/25/14,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Normal,0,Chennai Super Kings,,7.0,MM Sharma,Dubai International Cricket Stadium,BF Bowden,M Erasmus,,237,616.0,711.75,66.0,41.86764705882353
537,2019,4/20/19,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,5.0,SPD Smith,Sawai Mansingh Stadium,YC Barde,S Ravi,,239,337.125,490.25,67.425,93.38095238095238
538,2019,3/31/19,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Normal,0,Sunrisers Hyderabad,118.0,,JM Bairstow,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,S Ravi,,244,765.25,754.5,765.25,301.8
539,2017,4/8/17,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,Normal,0,Royal Challengers Bangalore,15.0,,KM Jadhav,M.Chinnaswamy Stadium,S Ravi,VK Sharma,,248,283.375,241.66666666666666,21.798076923076923,32.22222222222222
540,2013,4/7/13,Pune Warriors India,Kings XI Punjab,Pune Warriors India,bat,Normal,0,Kings XI Punjab,,8.0,M Vohra,Subrata Roy Sahara Stadium,S Asnani,SJA Taufel,,198,356.25,231.5,129.54545454545453,29.5531914893617
541,2015,4/21/15,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,tie,0,,,,SE Marsh,"Sardar Patel Stadium, Motera",M Erasmus,S Ravi,,258,495.0,654.75,67.5,52.38
542,2018,4/28/18,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Normal,0,Mumbai Indians,,8.0,RG Sharma,Maharashtra Cricket Association Stadium,CB Gaffaney,Nitin Menon,,247,660.3333333333334,613.0,55.02777777777778,45.975
543,2016,5/22/16,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Normal,0,Kolkata Knight Riders,22.0,,YK Pathan,Eden Gardens,KN Ananthapadmanabhan,M Erasmus,,247,301.1,295.4166666666667,22.470149253731343,42.20238095238095
544,2011,4/29/11,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,7.0,J Botha,Sawai Mansingh Stadium,Asad Rauf,SK Tarapore,,234,297.0,404.625,37.125,36.78409090909091
545,2018,4/13/18,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,4.0,UT Yadav,M.Chinnaswamy Stadium,A Deshmukh,S Ravi,,237,1450.5,1518.5,120.875,126.54166666666667
546,2010,3/31/10,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Normal,0,Chennai Super Kings,,5.0,M Vijay,"MA Chidambaram Stadium, Chepauk",BG Jerling,RE Koertzen,,241,608.8333333333334,570.3333333333334,456.625,427.75
547,2018,5/20/18,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,Normal,0,Chennai Super Kings,,5.0,L Ngidi,Maharashtra Cricket Association Stadium,Nitin Menon,YC Barde,,247,330.1666666666667,253.08333333333334,29.13235294117647,21.09027777777778
548,2009,5/17/09,Deccan Chargers,Kings XI Punjab,Deccan Chargers,field,Normal,0,Kings XI Punjab,1.0,,Yuvraj Singh,New Wanderers Stadium,S Ravi,RB Tiffin,,250,245.42857142857142,251.5,61.357142857142854,19.346153846153847
549,2013,5/10/13,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,field,Normal,0,Royal Challengers Bangalore,4.0,,JD Unadkat,Feroz Shah Kotla,NJ Llong,K Srinath,,249,181.6875,361.5,28.5,37.65625
550,2010,4/24/10,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,bat,Normal,0,Royal Challengers Bangalore,,9.0,A Kumble,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,,198,213.875,231.42857142857142,50.3235294117647,124.61538461538461
551,2011,5/22/11,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,8.0,CH Gayle,M Chinnaswamy Stadium,K Hariharan,RE Koertzen,,242,434.25,354.6,22.558441558441558,32.833333333333336
552,2017,4/15/17,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Normal,0,Kolkata Knight Riders,17.0,,RV Uthappa,Eden Gardens,AY Dandekar,NJ Llong,,250,821.75,730.75,96.67647058823529,162.38888888888889
553,2018,5/8/18,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,Normal,0,Rajasthan Royals,15.0,,JC Buttler,Sawai Mansingh Stadium,M Erasmus,Nitin Menon,,244,222.42857142857142,216.92857142857142,24.328125,17.656976744186046
554,2016,5/14/16,Kolkata Knight Riders,Rising Pune Supergiant,Rising Pune Supergiant,bat,Normal,1,Kolkata Knight Riders,,8.0,YK Pathan,Eden Gardens,A Nand Kishore,BNJ Oxenford,,142,501.8333333333333,230.3,26.412280701754387,115.15
555,2013,5/2/13,Pune Warriors India,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Normal,0,Royal Challengers Bangalore,17.0,,AB de Villiers,Subrata Roy Sahara Stadium,Aleem Dar,C Shamshuddin,,247,203.57142857142858,258.2142857142857,75.0,27.807692307692307
556,2017,4/20/17,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Normal,0,Mumbai Indians,,8.0,JC Buttler,Holkar Cricket Stadium,M Erasmus,C Shamshuddin,,225,712.5,895.0,52.77777777777778,89.5
557,2011,5/27/11,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Normal,0,Royal Challengers Bangalore,43.0,,CH Gayle,"MA Chidambaram Stadium, Chepauk",Asad Rauf,SJA Taufel,,251,289.5,231.21428571428572,21.182926829268293,18.819767441860463
558,2019,4/16/19,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Kings XI Punjab,12.0,,R Ashwin,"Punjab Cricket Association IS Bindra Stadium, Mohali",VA Kulkarni,AK Chaudhary,,248,368.375,337.125,86.67647058823529,84.28125
559,2014,4/29/14,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,tie,0,,,,JP Faulkner,Sheikh Zayed Stadium,Aleem Dar,AK Chaudhary,,262,573.1666666666666,689.75,41.9390243902439,40.5735294117647
560,2016,4/22/16,Rising Pune Supergiant,Royal Challengers Bangalore,Rising Pune Supergiant,field,Normal,0,Royal Challengers Bangalore,13.0,,AB de Villiers,Maharashtra Cricket Association Stadium,CB Gaffaney,VK Sharma,,254,1151.5,938.0,575.75,72.15384615384616
561,2019,4/3/19,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Normal,0,Mumbai Indians,37.0,,HH Pandya,Wankhede Stadium,RJ Tucker,BNJ Oxenford,,252,392.2,325.9166666666667,51.60526315789474,59.25757575757576
562,2018,5/1/18,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Normal,0,Royal Challengers Bangalore,14.0,,TG Southee,M.Chinnaswamy Stadium,M Erasmus,Nitin Menon,,253,241.75,459.75,26.37272727272727,31.70689655172414
563,2015,4/26/15,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,10.0,VR Aaron,Feroz Shah Kotla,M Erasmus,S Ravi,,181,352.625,559.5,42.74242424242424,50.86363636363637
564,2013,4/15/13,Chennai Super Kings,Pune Warriors India,Pune Warriors India,bat,Normal,0,Pune Warriors India,24.0,,SPD Smith,"MA Chidambaram Stadium, Chepauk",Asad Rauf,AK Chaudhary,,244,1055.75,712.5,175.95833333333334,475.0
565,2010,3/25/10,Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Normal,0,Mumbai Indians,,5.0,SR Tendulkar,Brabourne Stadium,BF Bowden,AM Saheba,,250,420.625,456.625,336.5,456.625
566,2011,4/26/11,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,3.0,V Kohli,Feroz Shah Kotla,S Asnani,RJ Tucker,,251,337.5,434.25,42.1875,56.03225806451613
567,2017,5/14/17,Rising Pune Supergiant,Kings XI Punjab,Rising Pune Supergiant,field,Normal,0,Rising Pune Supergiant,,9.0,JD Unadkat,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh,,171,256.42857142857144,237.5,149.58333333333334,23.75
568,2014,5/25/14,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,7.0,M Vohra,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,VA Kulkarni,,200,338.5833333333333,159.5,30.32089552238806,14.886666666666667
569,2012,4/4/12,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Normal,0,Mumbai Indians,,8.0,RE Levi,"MA Chidambaram Stadium, Chepauk",JD Cloete,SJA Taufel,,230,310.8333333333333,586.0,45.48780487804878,38.21739130434783
570,2018,4/18/18,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,7.0,N Rana,Sawai Mansingh Stadium,A Deshmukh,S Ravi,,239,778.5,1016.0,97.3125,101.6
571,2009,5/20/09,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,24.0,,M Muralitharan,Kingsmead,BG Jerling,SJA Taufel,,245,193.75,209.58333333333334,23.134328358208954,17.711267605633804
572,2012,5/3/12,Pune Warriors India,Mumbai Indians,Mumbai Indians,bat,Normal,0,Mumbai Indians,1.0,,SL Malinga,Subrata Roy Sahara Stadium,Asad Rauf,S Asnani,,249,173.35714285714286,195.33333333333334,60.675,19.533333333333335
573,2013,5/7/13,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,bat,Normal,0,Rajasthan Royals,,9.0,AM Rahane,Sawai Mansingh Stadium,Aleem Dar,RJ Tucker,,237,218.61111111111111,181.6875,32.25409836065574,17.303571428571427
574,2008,5/2/08,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Normal,0,Delhi Daredevils,,8.0,V Sehwag,"MA Chidambaram Stadium, Chepauk",BF Bowden,K Hariharan,,244,407.625,247.33333333333334,25.88095238095238,20.61111111111111
575,2009,5/12/09,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,Normal,0,Mumbai Indians,,8.0,Harbhajan Singh,SuperSport Park,SS Hazare,RE Koertzen,,234,314.375,204.71428571428572,25.15,22.746031746031747
576,2012,4/30/12,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Normal,0,Kolkata Knight Riders,,5.0,G Gambhir,"MA Chidambaram Stadium, Chepauk",BF Bowden,C Shamshuddin,,250,373.0,398.625,47.82051282051282,40.88461538461539
577,2008,5/13/08,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Normal,0,Kolkata Knight Riders,23.0,,Shoaib Akhtar,Eden Gardens,Asad Rauf,IL Howell,,238,390.6666666666667,371.0,22.11320754716981,25.586206896551722
578,2012,4/7/12,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Royal Challengers Bangalore,20.0,,AB de Villiers,M Chinnaswamy Stadium,S Asnani,S Ravi,,244,430.25,396.875,35.12244897959184,36.91860465116279
579,2013,4/11/13,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,8.0,CH Gayle,M Chinnaswamy Stadium,Asad Rauf,AK Chaudhary,,237,1807.5,1619.0,225.9375,161.9
580,2018,4/8/18,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,4.0,SP Narine,Eden Gardens,C Shamshuddin,A Deshmukh,,244,508.0,725.25,41.46938775510204,32.233333333333334
581,2008,6/1/08,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,3.0,YK Pathan,Dr DY Patil Sports Academy,BF Bowden,RE Koertzen,,250,181.16666666666666,220.38888888888889,18.116666666666667,24.487654320987655
582,2010,4/3/10,Mumbai Indians,Deccan Chargers,Mumbai Indians,bat,Normal,0,Mumbai Indians,63.0,,AT Rayudu,Brabourne Stadium,BR Doctrove,S Ravi,,238,240.35714285714286,202.5,45.472972972972975,85.26315789473684
583,2016,5/1/16,Rising Pune Supergiant,Mumbai Indians,Mumbai Indians,field,Normal,0,Mumbai Indians,,8.0,RG Sharma,Maharashtra Cricket Association Stadium,AY Dandekar,RJ Tucker,,240,287.875,307.4,127.94444444444444,26.964912280701753
584,2017,4/28/17,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Normal,0,Sunrisers Hyderabad,26.0,,Rashid Khan,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nitin Menon,CK Nandan,,243,475.0,365.375,36.53846153846154,66.43181818181819
585,2011,5/4/11,Pune Warriors India,Mumbai Indians,Pune Warriors India,field,Normal,0,Mumbai Indians,21.0,,R Sharma,Dr DY Patil Sports Academy,HDPK Dharmasena,SJA Taufel,,248,186.78571428571428,202.3125,62.26190476190476,17.592391304347824
586,2010,4/7/10,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Normal,0,Rajasthan Royals,,9.0,MJ Lumb,Sawai Mansingh Stadium,S Ravi,SK Tarapore,,223,189.92857142857142,204.78571428571428,36.93055555555556,31.16304347826087
587,2013,5/26/13,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Normal,0,Mumbai Indians,23.0,,KA Pollard,Eden Gardens,HDPK Dharmasena,SJA Taufel,,250,211.15,222.65,28.153333333333332,26.194117647058825
588,2015,4/18/15,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,Normal,0,Delhi Daredevils,4.0,,JP Duminy,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,PG Pathak,S Ravi,,247,718.0,705.25,143.6,64.11363636363636
589,2014,5/13/14,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Normal,0,Chennai Super Kings,,5.0,RA Jadeja,JSCA International Stadium Complex,BNJ Oxenford,C Shamshuddin,,246,462.0,344.875,33.6,29.351063829787233
590,2008,4/24/08,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,3.0,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,MR Benson,,248,679.25,991.75,113.20833333333333,70.83928571428571
591,2010,3/17/10,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,Normal,0,Mumbai Indians,98.0,,SR Tendulkar,Feroz Shah Kotla,BR Doctrove,SK Tarapore,,230,1250.5,1682.5,1250.5,1682.5
592,2011,4/19/11,Delhi Daredevils,Deccan Chargers,Deccan Chargers,bat,Normal,0,Deccan Chargers,16.0,,S Sohal,Feroz Shah Kotla,PR Reiffel,RJ Tucker,,244,675.0,808.5,64.28571428571429,202.125
593,2015,5/8/15,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Normal,0,Mumbai Indians,,6.0,HH Pandya,"MA Chidambaram Stadium, Chepauk",CB Gaffaney,CK Nandan,,239,236.72222222222223,243.625,24.210227272727273,20.09278350515464
594,2013,4/21/13,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Normal,0,Delhi Daredevils,,9.0,V Sehwag,Feroz Shah Kotla,HDPK Dharmasena,S Ravi,,228,484.5,1113.25,55.90384615384615,96.80434782608695
595,2019,3/24/19,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,6.0,AD Russell,Eden Gardens,CB Gaffaney,AK Chaudhary,,244,1690.5,1530.5,563.5,1530.5
596,2014,5/18/14,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Normal,0,Kolkata Knight Riders,,7.0,UT Yadav,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,CK Nandan,,244,250.25,429.875,37.5375,26.453846153846154
597,2008,4/20/08,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,bat,Normal,0,Kolkata Knight Riders,,5.0,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,240,1172.0,1358.5,48.833333333333336,135.85
598,2019,4/27/19,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,7.0,JD Unadkat,Sawai Mansingh Stadium,YC Barde,A Nand Kishore,,241,224.75,510.1666666666667,43.5,72.88095238095238
599,2011,4/9/11,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,Normal,0,Royal Challengers Bangalore,,6.0,AB de Villiers,Nehru Stadium,HDPK Dharmasena,K Hariharan,,245,334.625,347.4,334.625,37.76086956521739
600,2009,4/23/09,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,bat,Normal,0,Delhi Daredevils,9.0,,AB de Villiers,Kingsmead,BR Doctrove,SJA Taufel,,246,775.0,166.0,67.3913043478261,5.533333333333333
601,2013,4/27/13,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Normal,0,Rajasthan Royals,,8.0,JP Faulkner,Sawai Mansingh Stadium,VA Kulkarni,K Srinath,,237,655.8333333333334,376.7,65.58333333333333,99.13157894736842
602,2009,5/10/09,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Normal,0,Mumbai Indians,16.0,,JP Duminy,St George's Park,BR Doctrove,BG Jerling,,255,178.1875,238.83333333333334,25.455357142857142,24.28813559322034
603,2016,4/25/16,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,field,Normal,0,Mumbai Indians,25.0,,PA Patel,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nitin Menon,RJ Tucker,,247,313.375,384.25,36.86764705882353,43.91428571428571
604,2010,4/15/10,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Normal,0,Delhi Daredevils,,6.0,G Gambhir,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,SS Hazare,,242,365.3,208.41666666666666,166.04545454545453,83.36666666666666
605,2011,5/15/11,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Kings XI Punjab,29.0,,PP Chawla,Himachal Pradesh Cricket Association Stadium,Asad Rauf,SL Shastri,,251,389.625,270.0,28.336363636363636,21.774193548387096
606,2017,5/6/17,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,Normal,0,Mumbai Indians,146.0,,LMP Simmons,Feroz Shah Kotla,Nitin Menon,CK Nandan,,211,207.14285714285714,298.3333333333333,17.058823529411764,18.842105263157894
607,2015,4/16/15,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,6.0,AM Rahane,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,PG Pathak,S Ravi,,249,1436.0,495.0,287.2,99.0
608,2013,5/17/13,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Normal,0,Sunrisers Hyderabad,23.0,,A Mishra,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,AK Chaudhary,,245,376.7,327.9166666666667,50.9054054054054,36.43518518518518
609,2019,4/7/19,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,8.0,HF Gurney,Sawai Mansingh Stadium,CB Gaffaney,AK Chaudhary,,211,192.64285714285714,422.625,36.445945945945944,38.42045454545455
610,2013,4/13/13,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Normal,0,Chennai Super Kings,,4.0,RA Jadeja,"MA Chidambaram Stadium, Chepauk",Asad Rauf,AK Chaudhary,,253,2111.5,1807.5,211.15,180.75
611,2018,5/5/18,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,Normal,0,Sunrisers Hyderabad,,7.0,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",BNJ Oxenford,CK Nandan,,246,263.92857142857144,189.64285714285714,38.489583333333336,16.1890243902439
612,2018,4/21/18,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,6.0,AB de Villiers,M.Chinnaswamy Stadium,CB Gaffaney,CK Nandan,,234,483.5,331.875,51.80357142857143,51.05769230769231
613,2017,5/12/17,Delhi Daredevils,Rising Pune Supergiant,Delhi Daredevils,bat,Normal,0,Delhi Daredevils,7.0,,KK Nair,Feroz Shah Kotla,KN Ananthapadmanabhan,CK Nandan,,249,483.3333333333333,359.0,26.363636363636363,199.44444444444446
614,2011,4/21/11,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Kings XI Punjab,48.0,,SE Marsh,"Punjab Cricket Association Stadium, Mohali",S Asnani,PR Reiffel,,249,779.25,594.0,53.741379310344826,49.5
615,2010,3/22/10,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Normal,0,Mumbai Indians,,7.0,SR Tendulkar,Brabourne Stadium,SS Hazare,SJA Taufel,,241,560.8333333333334,407.5,560.8333333333334,407.5
616,2019,4/11/19,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Normal,0,Chennai Super Kings,,4.0,MS Dhoni,Sawai Mansingh Stadium,UV Gandhe,BNJ Oxenford,,246,674.25,977.75,168.5625,195.55
617,2014,5/24/14,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Normal,0,Chennai Super Kings,,8.0,MS Dhoni,M Chinnaswamy Stadium,AK Chaudhary,NJ Llong,,231,287.3,369.6,17.734567901234566,31.862068965517242
618,2015,4/9/15,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Chennai Super Kings,1.0,,A Nehra,"MA Chidambaram Stadium, Chepauk",RK Illingworth,VA Kulkarni,,248,532.625,470.1666666666667,46.31521739130435,29.385416666666668
619,2013,5/14/13,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,7.0,AC Gilchrist,M Chinnaswamy Stadium,HDPK Dharmasena,S Ravi,,239,258.2142857142857,198.42857142857142,28.2421875,23.948275862068964
620,2017,4/22/17,Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,field,Normal,0,Rising Pune Supergiant,,6.0,MS Dhoni,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh,,245,897.5,487.1666666666667,598.3333333333334,104.39285714285714
621,2018,5/13/18,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,7.0,JC Buttler,Wankhede Stadium,Nitin Menon,S Ravi,,239,367.8,389.25,34.698113207547166,32.4375
622,2016,5/3/16,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,8.0,RR Pant,Saurashtra Cricket Association Stadium,CB Gaffaney,BNJ Oxenford,,229,197.88888888888889,216.5,111.3125,16.87012987012987
